id,ppg,gsr
189,1745,
190,1729,
191,1712,
192,1728,
193,1744,
194,1760,
195,1745,
196,1744,
197,1729,
198,1680,
199,1632,
200,1649,
201,,0
202,,1728
203,,1728
204,,1729
205,,1729
206,,1728
207,,1729
208,,1728
209,,1729
210,,1728
211,,1729
212,,1729
213,,1728
214,,1729
215,,1728
216,,1728
217,,1728
218,,1728
219,,1728
220,,1729
221,,1713
222,,1728
223,,1712
224,,1712
225,,1728
226,,1729
227,,1728
228,,1728
229,,1728
230,,1712
231,,1713
232,,1712
233,,1729
234,,1729
235,,1713
236,,1728
237,,1728
238,,1728
239,,1729
240,,1729
241,,1729
242,,1728
243,,1729
244,,1728
245,,1728
246,,1729
247,,1728
248,,1729
249,,1728
250,,1728
251,1697,
252,1760,
253,1808,
254,1760,
255,1712,
256,1697,
257,1713,
258,1697,
259,1696,
260,1697,
261,1697,
262,1729,
263,1793,
264,1825,
265,1825,
266,1808,
267,1776,
268,1745,
269,1729,
270,1745,
271,1760,
272,1761,
273,1729,
274,1712,
275,1696,
276,1713,
277,1696,
278,1697,
279,1696,
280,1696,
281,1681,
282,1696,
283,1680,
284,1681,
285,1696,
286,1681,
287,1728,
288,1792,
289,1840,
290,1841,
291,1792,
292,1761,
293,1745,
294,1728,
295,1744,
296,1744,
297,1745,
298,1745,
299,1728,
300,1696,
301,,0
302,,1729
303,,1729
304,,1712
305,,1729
306,,1728
307,,1728
308,,1729
309,,1729
310,,1728
311,,1728
312,,1729
313,,1729
314,,1713
315,,1728
316,,1728
317,,1728
318,,1713
319,,1712
320,,1728
321,,1728
322,,1728
323,,1728
324,,1729
325,,1728
326,,1729
327,,1729
328,,1713
329,,1728
330,,1712
331,,1728
332,,1729
333,,1712
334,,1729
335,,1729
336,,1728
337,,1729
338,,1729
339,,1728
340,,1729
341,,1728
342,,1728
343,,1713
344,,1728
345,,1728
346,,1729
347,,1729
348,,1728
349,,1728
350,,1728
351,1696,
352,1664,
353,1665,
354,1665,
355,1665,
356,1648,
357,1648,
358,1649,
359,1665,
360,1649,
361,1648,
362,1648,
363,1649,
364,1664,
365,1760,
366,1825,
367,1873,
368,1825,
369,1777,
370,1729,
371,1728,
372,1729,
373,1728,
374,1729,
375,1729,
376,1697,
377,1681,
378,1680,
379,1665,
380,1664,
381,1680,
382,1665,
383,1680,
384,1665,
385,1665,
386,1649,
387,1649,
388,1648,
389,1648,
390,1680,
391,1745,
392,1761,
393,1776,
394,1761,
395,1729,
396,1713,
397,1696,
398,1713,
399,1760,
400,1745,
401,,0
402,,1729
403,,1728
404,,1713
405,,1728
406,,1728
407,,1729
408,,1728
409,,1729
410,,1729
411,,1728
412,,1729
413,,1728
414,,1729
415,,1729
416,,1729
417,,1729
418,,1728
419,,1729
420,,1728
421,,1729
422,,1713
423,,1728
424,,1713
425,,1713
426,,1729
427,,1729
428,,1728
429,,1728
430,,1713
431,,1728
432,,1729
433,,1729
434,,1713
435,,1729
436,,1728
437,,1712
438,,1729
439,,1728
440,,1712
441,,1728
442,,1729
443,,1728
444,,1728
445,,1729
446,,1728
447,,1713
448,,1728
449,,1728
450,,1729
451,1729,
452,1713,
453,1665,
454,1664,
455,1665,
456,1664,
457,1664,
458,1664,
459,1664,
460,1665,
461,1633,
462,1633,
463,1633,
464,1633,
465,1632,
466,1553,
467,1584,
468,1680,
469,1808,
470,1857,
471,1841,
472,1792,
473,1744,
474,1712,
475,1729,
476,1729,
477,1712,
478,1712,
479,1712,
480,1697,
481,1681,
482,1681,
483,1697,
484,1696,
485,1665,
486,1649,
487,1649,
488,1649,
489,1648,
490,1649,
491,1633,
492,1633,
493,1616,
494,1648,
495,1632,
496,1648,
497,1713,
498,1761,
499,1777,
500,1744,
501,,0
502,,1728
503,,1729
504,,1728
505,,1713
506,,1728
507,,1729
508,,1728
509,,1728
510,,1728
511,,1729
512,,1728
513,,1728
514,,1729
515,,1712
516,,1729
517,,1729
518,,1728
519,,1729
520,,1729
521,,1728
522,,1728
523,,1713
524,,1728
525,,1729
526,,1728
527,,1729
528,,1713
529,,1729
530,,1728
531,,1728
532,,1728
533,,1729
534,,1729
535,,1728
536,,1712
537,,1729
538,,1713
539,,1729
540,,1729
541,,1729
542,,1728
543,,1729
544,,1729
545,,1713
546,,1729
547,,1729
548,,1729
549,,1729
550,,1728
551,1696,
552,1681,
553,1665,
554,1681,
555,1712,
556,1728,
557,1696,
558,1648,
559,1633,
560,1633,
561,1632,
562,1616,
563,1633,
564,1617,
565,1632,
566,1617,
567,1616,
568,1632,
569,1617,
570,1649,
571,1633,
572,1649,
573,1681,
574,1680,
575,1665,
576,1712,
577,1760,
578,1777,
579,1776,
580,1744,
581,1729,
582,1713,
583,1712,
584,1712,
585,1712,
586,1712,
587,1697,
588,1680,
589,1664,
590,1665,
591,1664,
592,1649,
593,1649,
594,1665,
595,1680,
596,1665,
597,1664,
598,1649,
599,1649,
600,1632,
601,,0
602,,1728
603,,1729
604,,1712
605,,1728
606,,1728
607,,1729
608,,1729
609,,1712
610,,1712
611,,1728
612,,1729
613,,1728
614,,1729
615,,1729
616,,1712
617,,1729
618,,1728
619,,1728
620,,1728
621,,1728
622,,1728
623,,1728
624,,1729
625,,1728
626,,1729
627,,1729
628,,1729
629,,1729
630,,1728
631,,1728
632,,1712
633,,1728
634,,1729
635,,1729
636,,1729
637,,1728
638,,1728
639,,1728
640,,1728
641,,1729
642,,1728
643,,1728
644,,1729
645,,1729
646,,1728
647,,1729
648,,1728
649,,1728
650,,1713
651,1633,
652,1681,
653,1745,
654,1760,
655,1744,
656,1696,
657,1665,
658,1649,
659,1664,
660,1681,
661,1712,
662,1712,
663,1696,
664,1681,
665,1633,
666,1600,
667,1632,
668,1697,
669,1744,
670,1713,
671,1649,
672,1632,
673,1649,
674,1664,
675,1664,
676,1664,
677,1633,
678,1632,
679,1648,
680,1680,
681,1744,
682,1792,
683,1760,
684,1744,
685,1697,
686,1681,
687,1681,
688,1712,
689,1712,
690,1728,
691,1696,
692,1665,
693,1665,
694,1664,
695,1648,
696,1649,
697,1649,
698,1633,
699,1648,
700,1649,
701,,0
702,,1729
703,,1729
704,,1729
705,,1728
706,,1729
707,,1728
708,,1729
709,,1729
710,,1728
711,,1728
712,,1728
713,,1728
714,,1728
715,,1712
716,,1729
717,,1728
718,,1729
719,,1713
720,,1728
721,,1729
722,,1712
723,,1728
724,,1728
725,,1729
726,,1728
727,,1728
728,,1729
729,,1728
730,,1729
731,,1728
732,,1712
733,,1729
734,,1729
735,,1728
736,,1728
737,,1728
738,,1729
739,,1728
740,,1728
741,,1729
742,,1728
743,,1728
744,,1728
745,,1729
746,,1729
747,,1728
748,,1729
749,,1729
750,,1729
751,1648,
752,1632,
753,1633,
754,1633,
755,1633,
756,1633,
757,1616,
758,1633,
759,1648,
760,1696,
761,1761,
762,1776,
763,1760,
764,1712,
765,1696,
766,1680,
767,1712,
768,1713,
769,1712,
770,1745,
771,1696,
772,1697,
773,1664,
774,1665,
775,1648,
776,1649,
777,1664,
778,1664,
779,1665,
780,1649,
781,1648,
782,1633,
783,1649,
784,1665,
785,1649,
786,1664,
787,1697,
788,1728,
789,1760,
790,1776,
791,1744,
792,1697,
793,1665,
794,1664,
795,1696,
796,1713,
797,1696,
798,1697,
799,1697,
800,1681,
801,,0
802,,1729
803,,1728
804,,1728
805,,1728
806,,1728
807,,1728
808,,1728
809,,1728
810,,1728
811,,1729
812,,1728
813,,1729
814,,1729
815,,1728
816,,1712
817,,1729
818,,1728
819,,1729
820,,1728
821,,1729
822,,1728
823,,1729
824,,1713
825,,1728
826,,1728
827,,1728
828,,1729
829,,1729
830,,1728
831,,1729
832,,1729
833,,1729
834,,1728
835,,1729
836,,1713
837,,1729
838,,1729
839,,1728
840,,1712
841,,1728
842,,1729
843,,1729
844,,1729
845,,1729
846,,1729
847,,1728
848,,1728
849,,1729
850,,1729
851,1696,
852,1697,
853,1712,
854,1728,
855,1760,
856,1824,
857,1872,
858,1904,
859,1905,
860,1873,
861,1888,
862,1873,
863,1888,
864,1889,
865,1920,
866,1953,
867,1969,
868,1969,
869,1953,
870,1936,
871,1920,
872,1873,
873,1825,
874,1840,
875,1809,
876,1728,
877,1665,
878,1633,
879,1632,
880,1633,
881,1649,
882,1664,
883,1681,
884,1664,
885,1696,
886,1729,
887,1744,
888,1776,
889,1777,
890,1776,
891,1760,
892,1745,
893,1761,
894,1809,
895,1841,
896,1857,
897,1824,
898,1793,
899,1776,
900,1761,
901,,0
902,,1729
903,,1728
904,,1729
905,,1728
906,,1728
907,,1729
908,,1728
909,,1728
910,,1728
911,,1729
912,,1728
913,,1729
914,,1728
915,,1729
916,,1713
917,,1728
918,,1728
919,,1728
920,,1729
921,,1712
922,,1728
923,,1712
924,,1729
925,,1728
926,,1728
927,,1712
928,,1728
929,,1728
930,,1729
931,,1729
932,,1729
933,,1728
934,,1729
935,,1729
936,,1729
937,,1728
938,,1712
939,,1729
940,,1728
941,,1728
942,,1728
943,,1728
944,,1729
945,,1728
946,,1729
947,,1728
948,,1713
949,,1729
950,,1729
951,1760,
952,1777,
953,1761,
954,1760,
955,1744,
956,1728,
957,1713,
958,1697,
959,1696,
960,1697,
961,1697,
962,1665,
963,1680,
964,1665,
965,1664,
966,1664,
967,1681,
968,1696,
969,1776,
970,1808,
971,1792,
972,1761,
973,1744,
974,1713,
975,1728,
976,1712,
977,1696,
978,1728,
979,1729,
980,1712,
981,1713,
982,1713,
983,1712,
984,1712,
985,1728,
986,1712,
987,1697,
988,1712,
989,1713,
990,1696,
991,1696,
992,1696,
993,1712,
994,1712,
995,1713,
996,1745,
997,1777,
998,1761,
999,1793,
1000,1777,
1001,,0
1002,,1729
1003,,1729
1004,,1713
1005,,1728
1006,,1728
1007,,1728
1008,,1728
1009,,1728
1010,,1728
1011,,1729
1012,,1728
1013,,1728
1014,,1728
1015,,1728
1016,,1729
1017,,1729
1018,,1729
1019,,1729
1020,,1729
1021,,1729
1022,,1728
1023,,1729
1024,,1729
1025,,1728
1026,,1729
1027,,1729
1028,,1728
1029,,1712
1030,,1729
1031,,1728
1032,,1728
1033,,1729
1034,,1729
1035,,1729
1036,,1712
1037,,1729
1038,,1729
1039,,1729
1040,,1728
1041,,1728
1042,,1712
1043,,1729
1044,,1728
1045,,1729
1046,,1728
1047,,1728
1048,,1728
1049,,1728
1050,,1729
1051,1744,
1052,1729,
1053,1745,
1054,1761,
1055,1776,
1056,1729,
1057,1697,
1058,1713,
1059,1713,
1060,1729,
1061,1729,
1062,1712,
1063,1697,
1064,1680,
1065,1681,
1066,1681,
1067,1696,
1068,1697,
1069,1744,
1070,1792,
1071,1809,
1072,1808,
1073,1793,
1074,1744,
1075,1744,
1076,1744,
1077,1760,
1078,1745,
1079,1745,
1080,1728,
1081,1713,
1082,1728,
1083,1728,
1084,1744,
1085,1744,
1086,1728,
1087,1728,
1088,1728,
1089,1712,
1090,1713,
1091,1713,
1092,1697,
1093,1713,
1094,1681,
1095,1696,
1096,1712,
1097,1728,
1098,1777,
1099,1824,
1100,1841,
1101,,0
1102,,1728
1103,,1712
1104,,1713
1105,,1729
1106,,1729
1107,,1729
1108,,1729
1109,,1728
1110,,1729
1111,,1712
1112,,1729
1113,,1728
1114,,1728
1115,,1728
1116,,1729
1117,,1729
1118,,1713
1119,,1728
1120,,1729
1121,,1729
1122,,1728
1123,,1728
1124,,1713
1125,,1729
1126,,1729
1127,,1729
1128,,1728
1129,,1712
1130,,1729
1131,,1729
1132,,1713
1133,,1729
1134,,1728
1135,,1729
1136,,1713
1137,,1729
1138,,1729
1139,,1729
1140,,1729
1141,,1728
1142,,1728
1143,,1729
1144,,1728
1145,,1728
1146,,1728
1147,,1729
1148,,1729
1149,,1712
1150,,1728
1151,1808,
1152,1792,
1153,1792,
1154,1777,
1155,1761,
1156,1760,
1157,1776,
1158,1761,
1159,1745,
1160,1760,
1161,1745,
1162,1713,
1163,1729,
1164,1713,
1165,1729,
1166,1712,
1167,1712,
1168,1696,
1169,1680,
1170,1696,
1171,1712,
1172,1729,
1173,1728,
1174,1697,
1175,1681,
1176,1680,
1177,1729,
1178,1793,
1179,1825,
1180,1857,
1181,1841,
1182,1793,
1183,1761,
1184,1744,
1185,1761,
1186,1776,
1187,1777,
1188,1744,
1189,1729,
1190,1697,
1191,1681,
1192,1696,
1193,1697,
1194,1697,
1195,1696,
1196,1697,
1197,1697,
1198,1697,
1199,1697,
1200,1649,
1201,,0
1202,,1728
1203,,1729
1204,,1728
1205,,1729
1206,,1728
1207,,1728
1208,,1728
1209,,1728
1210,,1729
1211,,1728
1212,,1713
1213,,1729
1214,,1728
1215,,1728
1216,,1728
1217,,1729
1218,,1713
1219,,1728
1220,,1728
1221,,1729
1222,,1728
1223,,1729
1224,,1728
1225,,1713
1226,,1729
1227,,1728
1228,,1729
1229,,1728
1230,,1728
1231,,1728
1232,,1712
1233,,1729
1234,,1728
1235,,1728
1236,,1713
1237,,1728
1238,,1729
1239,,1728
1240,,1729
1241,,1729
1242,,1728
1243,,1729
1244,,1729
1245,,1713
1246,,1728
1247,,1729
1248,,1728
1249,,1713
1250,,1729
1251,1680,
1252,1697,
1253,1681,
1254,1648,
1255,1632,
1256,1697,
1257,1776,
1258,1856,
1259,1857,
1260,1840,
1261,1776,
1262,1745,
1263,1728,
1264,1728,
1265,1729,
1266,1745,
1267,1745,
1268,1712,
1269,1712,
1270,1713,
1271,1696,
1272,1665,
1273,1681,
1274,1681,
1275,1696,
1276,1681,
1277,1697,
1278,1680,
1279,1680,
1280,1665,
1281,1665,
1282,1649,
1283,1648,
1284,1649,
1285,1648,
1286,1649,
1287,1680,
1288,1761,
1289,1825,
1290,1824,
1291,1793,
1292,1744,
1293,1712,
1294,1712,
1295,1697,
1296,1713,
1297,1729,
1298,1713,
1299,1713,
1300,1697,
1301,,0
1302,,1729
1303,,1728
1304,,1729
1305,,1729
1306,,1729
1307,,1712
1308,,1728
1309,,1712
1310,,1712
1311,,1728
1312,,1728
1313,,1728
1314,,1729
1315,,1728
1316,,1729
1317,,1729
1318,,1729
1319,,1728
1320,,1728
1321,,1728
1322,,1729
1323,,1712
1324,,1712
1325,,1728
1326,,1729
1327,,1728
1328,,1728
1329,,1729
1330,,1712
1331,,1728
1332,,1728
1333,,1729
1334,,1728
1335,,1729
1336,,1728
1337,,1713
1338,,1728
1339,,1729
1340,,1728
1341,,1729
1342,,1729
1343,,1729
1344,,1729
1345,,1729
1346,,1728
1347,,1728
1348,,1729
1349,,1729
1350,,1729
1351,1681,
1352,1665,
1353,1680,
1354,1665,
1355,1681,
1356,1680,
1357,1665,
1358,1664,
1359,1664,
1360,1649,
1361,1649,
1362,1649,
1363,1616,
1364,1601,
1365,1648,
1366,1809,
1367,1905,
1368,1889,
1369,1793,
1370,1713,
1371,1664,
1372,1664,
1373,1696,
1374,1713,
1375,1680,
1376,1713,
1377,1681,
1378,1648,
1379,1648,
1380,1648,
1381,1665,
1382,1664,
1383,1665,
1384,1680,
1385,1648,
1386,1648,
1387,1632,
1388,1585,
1389,1584,
1390,1601,
1391,1633,
1392,1729,
1393,1729,
1394,1728,
1395,1777,
1396,1825,
1397,1825,
1398,1777,
1399,1728,
1400,1729,
1401,,0
1402,,1729
1403,,1728
1404,,1729
1405,,1729
1406,,1713
1407,,1713
1408,,1729
1409,,1729
1410,,1729
1411,,1729
1412,,1728
1413,,1729
1414,,1729
1415,,1728
1416,,1728
1417,,1728
1418,,1729
1419,,1713
1420,,1729
1421,,1729
1422,,1712
1423,,1728
1424,,1728
1425,,1728
1426,,1729
1427,,1729
1428,,1728
1429,,1728
1430,,1728
1431,,1728
1432,,1728
1433,,1729
1434,,1728
1435,,1728
1436,,1728
1437,,1728
1438,,1728
1439,,1729
1440,,1728
1441,,1728
1442,,1728
1443,,1729
1444,,1728
1445,,1729
1446,,1729
1447,,1728
1448,,1712
1449,,1729
1450,,1729
1451,1697,
1452,1664,
1453,1712,
1454,1697,
1455,1697,
1456,1665,
1457,1664,
1458,1648,
1459,1632,
1460,1649,
1461,1664,
1462,1664,
1463,1649,
1464,1649,
1465,1665,
1466,1664,
1467,1632,
1468,1632,
1469,1632,
1470,1648,
1471,1648,
1472,1697,
1473,1777,
1474,1824,
1475,1808,
1476,1809,
1477,1760,
1478,1729,
1479,1713,
1480,1697,
1481,1680,
1482,1697,
1483,1696,
1484,1681,
1485,1633,
1486,1633,
1487,1649,
1488,1649,
1489,1649,
1490,1648,
1491,1664,
1492,1664,
1493,1664,
1494,1633,
1495,1632,
1496,1633,
1497,1665,
1498,1729,
1499,1808,
1500,1856,
1501,,0
1502,,1729
1503,,1728
1504,,1729
1505,,1729
1506,,1729
1507,,1729
1508,,1728
1509,,1729
1510,,1729
1511,,1729
1512,,1729
1513,,1728
1514,,1712
1515,,1729
1516,,1728
1517,,1729
1518,,1729
1519,,1729
1520,,1729
1521,,1713
1522,,1729
1523,,1728
1524,,1728
1525,,1728
1526,,1729
1527,,1729
1528,,1729
1529,,1728
1530,,1729
1531,,1728
1532,,1729
1533,,1728
1534,,1728
1535,,1728
1536,,1729
1537,,1729
1538,,1729
1539,,1729
1540,,1713
1541,,1728
1542,,1729
1543,,1728
1544,,1728
1545,,1728
1546,,1728
1547,,1728
1548,,1712
1549,,1728
1550,,1728
1551,1808,
1552,1761,
1553,1712,
1554,1712,
1555,1697,
1556,1713,
1557,1712,
1558,1728,
1559,1696,
1560,1665,
1561,1664,
1562,1648,
1563,1680,
1564,1665,
1565,1633,
1566,1633,
1567,1633,
1568,1648,
1569,1681,
1570,1665,
1571,1649,
1572,1632,
1573,1632,
1574,1680,
1575,1744,
1576,1824,
1577,1888,
1578,1857,
1579,1793,
1580,1728,
1581,1680,
1582,1664,
1583,1713,
1584,1729,
1585,1744,
1586,1728,
1587,1697,
1588,1648,
1589,1632,
1590,1633,
1591,1649,
1592,1632,
1593,1633,
1594,1617,
1595,1649,
1596,1633,
1597,1649,
1598,1632,
1599,1648,
1600,1632,
1601,,0
1602,,1729
1603,,1728
1604,,1729
1605,,1744
1606,,1729
1607,,1729
1608,,1729
1609,,1728
1610,,1729
1611,,1728
1612,,1729
1613,,1729
1614,,1728
1615,,1712
1616,,1729
1617,,1729
1618,,1713
1619,,1712
1620,,1729
1621,,1728
1622,,1729
1623,,1712
1624,,1728
1625,,1728
1626,,1728
1627,,1729
1628,,1729
1629,,1729
1630,,1729
1631,,1728
1632,,1729
1633,,1728
1634,,1728
1635,,1729
1636,,1728
1637,,1728
1638,,1729
1639,,1728
1640,,1728
1641,,1729
1642,,1729
1643,,1729
1644,,1729
1645,,1728
1646,,1729
1647,,1729
1648,,1729
1649,,1712
1650,,1729
1651,1616,
1652,1649,
1653,1776,
1654,1873,
1655,1920,
1656,1872,
1657,1793,
1658,1761,
1659,1744,
1660,1760,
1661,1808,
1662,1825,
1663,1825,
1664,1792,
1665,1761,
1666,1696,
1667,1648,
1668,1648,
1669,1633,
1670,1633,
1671,1616,
1672,1633,
1673,1664,
1674,1665,
1675,1648,
1676,1633,
1677,1649,
1678,1649,
1679,1664,
1680,1729,
1681,1857,
1682,1921,
1683,1921,
1684,1825,
1685,1713,
1686,1665,
1687,1665,
1688,1697,
1689,1728,
1690,1728,
1691,1713,
1692,1680,
1693,1664,
1694,1665,
1695,1664,
1696,1648,
1697,1665,
1698,1681,
1699,1680,
1700,1649,
1701,,0
1702,,1729
1703,,1729
1704,,1728
1705,,1729
1706,,1728
1707,,1728
1708,,1728
1709,,1729
1710,,1728
1711,,1712
1712,,1713
1713,,1729
1714,,1729
1715,,1728
1716,,1729
1717,,1729
1718,,1728
1719,,1729
1720,,1729
1721,,1729
1722,,1729
1723,,1729
1724,,1729
1725,,1728
1726,,1728
1727,,1712
1728,,1729
1729,,1729
1730,,1729
1731,,1728
1732,,1728
1733,,1712
1734,,1728
1735,,1729
1736,,1728
1737,,1728
1738,,1729
1739,,1729
1740,,1728
1741,,1729
1742,,1729
1743,,1729
1744,,1728
1745,,1712
1746,,1728
1747,,1729
1748,,1729
1749,,1728
1750,,1729
1751,1617,
1752,1585,
1753,1601,
1754,1617,
1755,1616,
1756,1649,
1757,1713,
1758,1856,
1759,1937,
1760,1905,
1761,1809,
1762,1713,
1763,1681,
1764,1664,
1765,1681,
1766,1696,
1767,1697,
1768,1696,
1769,1664,
1770,1633,
1771,1632,
1772,1617,
1773,1584,
1774,1584,
1775,1649,
1776,1696,
1777,1664,
1778,1649,
1779,1632,
1780,1616,
1781,1633,
1782,1632,
1783,1632,
1784,1681,
1785,1793,
1786,1905,
1787,1921,
1788,1824,
1789,1729,
1790,1649,
1791,1633,
1792,1681,
1793,1696,
1794,1713,
1795,1681,
1796,1649,
1797,1633,
1798,1584,
1799,1536,
1800,1569,
1801,,0
1802,,1728
1803,,1728
1804,,1729
1805,,1729
1806,,1729
1807,,1729
1808,,1729
1809,,1728
1810,,1728
1811,,1729
1812,,1729
1813,,1728
1814,,1728
1815,,1729
1816,,1729
1817,,1728
1818,,1728
1819,,1712
1820,,1712
1821,,1728
1822,,1729
1823,,1729
1824,,1729
1825,,1729
1826,,1728
1827,,1728
1828,,1728
1829,,1729
1830,,1713
1831,,1729
1832,,1729
1833,,1728
1834,,1729
1835,,1728
1836,,1729
1837,,1729
1838,,1729
1839,,1713
1840,,1729
1841,,1728
1842,,1728
1843,,1712
1844,,1729
1845,,1729
1846,,1728
1847,,1729
1848,,1728
1849,,1729
1850,,1728
1851,1696,
1852,1728,
1853,1681,
1854,1649,
1855,1632,
1856,1617,
1857,1617,
1858,1600,
1859,1601,
1860,1617,
1861,1617,
1862,1665,
1863,1776,
1864,1904,
1865,1969,
1866,1888,
1867,1793,
1868,1729,
1869,1728,
1870,1712,
1871,1697,
1872,1697,
1873,1681,
1874,1680,
1875,1665,
1876,1632,
1877,1601,
1878,1600,
1879,1601,
1880,1601,
1881,1632,
1882,1665,
1883,1664,
1884,1648,
1885,1617,
1886,1584,
1887,1600,
1888,1600,
1889,1616,
1890,1632,
1891,1633,
1892,1664,
1893,1776,
1894,1872,
1895,1889,
1896,1809,
1897,1713,
1898,1665,
1899,1649,
1900,1664,
1901,,0
1902,,1728
1903,,1728
1904,,1729
1905,,1728
1906,,1729
1907,,1712
1908,,1712
1909,,1729
1910,,1728
1911,,1728
1912,,1713
1913,,1729
1914,,1729
1915,,1728
1916,,1729
1917,,1729
1918,,1729
1919,,1729
1920,,1712
1921,,1728
1922,,1728
1923,,1728
1924,,1728
1925,,1712
1926,,1729
1927,,1729
1928,,1728
1929,,1712
1930,,1729
1931,,1729
1932,,1712
1933,,1729
1934,,1713
1935,,1729
1936,,1728
1937,,1712
1938,,1729
1939,,1712
1940,,1729
1941,,1729
1942,,1728
1943,,1713
1944,,1712
1945,,1728
1946,,1712
1947,,1728
1948,,1729
1949,,1728
1950,,1728
1951,1713,
1952,1713,
1953,1697,
1954,1681,
1955,1632,
1956,1600,
1957,1617,
1958,1633,
1959,1648,
1960,1648,
1961,1617,
1962,1617,
1963,1617,
1964,1616,
1965,1616,
1966,1616,
1967,1617,
1968,1681,
1969,1792,
1970,1856,
1971,1856,
1972,1793,
1973,1712,
1974,1664,
1975,1665,
1976,1681,
1977,1696,
1978,1681,
1979,1648,
1980,1617,
1981,1584,
1982,1584,
1983,1616,
1984,1633,
1985,1632,
1986,1633,
1987,1632,
1988,1633,
1989,1616,
1990,1601,
1991,1600,
1992,1601,
1993,1632,
1994,1633,
1995,1632,
1996,1664,
1997,1761,
1998,1840,
1999,1857,
2000,1793,
2001,,0
2002,,1729
2003,,1728
2004,,1729
2005,,1729
2006,,1729
2007,,1728
2008,,1729
2009,,1729
2010,,1728
2011,,1729
2012,,1729
2013,,1728
2014,,1728
2015,,1729
2016,,1712
2017,,1728
2018,,1713
2019,,1729
2020,,1728
2021,,1728
2022,,1729
2023,,1729
2024,,1728
2025,,1728
2026,,1728
2027,,1729
2028,,1728
2029,,1728
2030,,1728
2031,,1728
2032,,1729
2033,,1728
2034,,1729
2035,,1728
2036,,1729
2037,,1728
2038,,1729
2039,,1728
2040,,1728
2041,,1728
2042,,1728
2043,,1729
2044,,1729
2045,,1712
2046,,1729
2047,,1728
2048,,1728
2049,,1729
2050,,1729
2051,1712,
2052,1649,
2053,1665,
2054,1664,
2055,1681,
2056,1713,
2057,1745,
2058,1696,
2059,1648,
2060,1616,
2061,1600,
2062,1601,
2063,1616,
2064,1617,
2065,1633,
2066,1649,
2067,1648,
2068,1633,
2069,1617,
2070,1617,
2071,1632,
2072,1664,
2073,1760,
2074,1841,
2075,1840,
2076,1760,
2077,1680,
2078,1632,
2079,1649,
2080,1681,
2081,1697,
2082,1712,
2083,1697,
2084,1665,
2085,1633,
2086,1617,
2087,1633,
2088,1649,
2089,1664,
2090,1649,
2091,1648,
2092,1632,
2093,1616,
2094,1585,
2095,1585,
2096,1616,
2097,1729,
2098,1824,
2099,1873,
2100,1824,
2101,,0
2102,,1729
2103,,1729
2104,,1729
2105,,1712
2106,,1728
2107,,1729
2108,,1729
2109,,1728
2110,,1729
2111,,1728
2112,,1729
2113,,1729
2114,,1729
2115,,1729
2116,,1728
2117,,1729
2118,,1729
2119,,1729
2120,,1728
2121,,1728
2122,,1728
2123,,1729
2124,,1713
2125,,1728
2126,,1728
2127,,1712
2128,,1729
2129,,1729
2130,,1729
2131,,1728
2132,,1728
2133,,1712
2134,,1729
2135,,1729
2136,,1728
2137,,1729
2138,,1728
2139,,1713
2140,,1728
2141,,1729
2142,,1728
