id,ppg,gsr
684,,656
685,,656
686,,640
687,,641
688,,656
689,,656
690,,641
691,,657
692,,641
693,,656
694,,641
695,,640
696,,641
697,,656
698,,656
699,,656
700,,657
701,1569,
702,1601,
703,1632,
704,1665,
705,1681,
706,1648,
707,1601,
708,1585,
709,1569,
710,1585,
711,1568,
712,1584,
713,1585,
714,1601,
715,1585,
716,1568,
717,1568,
718,1521,
719,1553,
720,1680,
721,1937,
722,2049,
723,1937,
724,1729,
725,1601,
726,1584,
727,1616,
728,1649,
729,1712,
730,1696,
731,1633,
732,1584,
733,1584,
734,1601,
735,1601,
736,1617,
737,1601,
738,1600,
739,1617,
740,1633,
741,1617,
742,1617,
743,1617,
744,1568,
745,1552,
746,1776,
747,2065,
748,2064,
749,1857,
750,1665,
751,,0
752,,640
753,,657
754,,657
755,,657
756,,656
757,,657
758,,657
759,,641
760,,641
761,,656
762,,657
763,,657
764,,640
765,,657
766,,657
767,,641
768,,656
769,,656
770,,640
771,,657
772,,656
773,,641
774,,657
775,,656
776,,656
777,,656
778,,657
779,,656
780,,641
781,,657
782,,657
783,,657
784,,657
785,,657
786,,657
787,,657
788,,656
789,,640
790,,656
791,,641
792,,657
793,,657
794,,656
795,,641
796,,657
797,,656
798,,640
799,,657
800,,657
801,1585,
802,1601,
803,1681,
804,1745,
805,1745,
806,1712,
807,1648,
808,1585,
809,1585,
810,1601,
811,1617,
812,1633,
813,1600,
814,1600,
815,1584,
816,1601,
817,1601,
818,1728,
819,1905,
820,1953,
821,1856,
822,1680,
823,1585,
824,1585,
825,1616,
826,1696,
827,1728,
828,1697,
829,1649,
830,1616,
831,1584,
832,1584,
833,1600,
834,1600,
835,1616,
836,1617,
837,1616,
838,1601,
839,1616,
840,1600,
841,1665,
842,1873,
843,2001,
844,1905,
845,1744,
846,1617,
847,1552,
848,1584,
849,1633,
850,1681,
851,,0
852,,656
853,,656
854,,657
855,,641
856,,640
857,,657
858,,640
859,,656
860,,657
861,,657
862,,656
863,,641
864,,656
865,,656
866,,640
867,,656
868,,657
869,,657
870,,656
871,,656
872,,656
873,,641
874,,640
875,,657
876,,657
877,,657
878,,656
879,,656
880,,656
881,,657
882,,657
883,,657
884,,640
885,,657
886,,656
887,,656
888,,657
889,,657
890,,657
891,,656
892,,657
893,,657
894,,656
895,,656
896,,657
897,,656
898,,656
899,,656
900,,657
901,1665,
902,1649,
903,1616,
904,1616,
905,1584,
906,1585,
907,1584,
908,1616,
909,1569,
910,1584,
911,1648,
912,1648,
913,1632,
914,1648,
915,1809,
916,1969,
917,2000,
918,1872,
919,1696,
920,1601,
921,1616,
922,1665,
923,1728,
924,1744,
925,1728,
926,1665,
927,1633,
928,1601,
929,1616,
930,1616,
931,1617,
932,1616,
933,1633,
934,1632,
935,1600,
936,1585,
937,1729,
938,1905,
939,1968,
940,1856,
941,1713,
942,1601,
943,1584,
944,1632,
945,1713,
946,1761,
947,1729,
948,1680,
949,1632,
950,1600,
951,,0
952,,656
953,,657
954,,656
955,,657
956,,657
957,,656
958,,656
959,,656
960,,656
961,,657
962,,657
963,,656
964,,656
965,,656
966,,657
967,,657
968,,657
969,,656
970,,657
971,,656
972,,656
973,,656
974,,656
975,,657
976,,657
977,,657
978,,657
979,,657
980,,657
981,,657
982,,672
983,,657
984,,656
985,,657
986,,657
987,,656
988,,657
989,,657
990,,657
991,,656
992,,672
993,,656
994,,657
995,,656
996,,672
997,,657
998,,672
999,,656
1000,,657
1001,1584,
1002,1600,
1003,1600,
1004,1601,
1005,1617,
1006,1617,
1007,1632,
1008,1616,
1009,1601,
1010,1713,
1011,1920,
1012,2032,
1013,1968,
1014,1792,
1015,1665,
1016,1616,
1017,1649,
1018,1697,
1019,1744,
1020,1712,
1021,1681,
1022,1633,
1023,1600,
1024,1601,
1025,1600,
1026,1601,
1027,1601,
1028,1617,
1029,1633,
1030,1633,
1031,1633,
1032,1633,
1033,1633,
1034,1617,
1035,1664,
1036,1856,
1037,2064,
1038,2064,
1039,1905,
1040,1728,
1041,1600,
1042,1601,
1043,1680,
1044,1729,
1045,1761,
1046,1744,
1047,1681,
1048,1617,
1049,1600,
1050,1617,
1051,,0
1052,,656
1053,,656
1054,,657
1055,,673
1056,,672
1057,,656
1058,,657
1059,,673
1060,,656
1061,,657
1062,,672
1063,,672
1064,,657
1065,,672
1066,,673
1067,,673
1068,,673
1069,,672
1070,,672
1071,,672
1072,,672
1073,,656
1074,,672
1075,,672
1076,,673
1077,,672
1078,,673
1079,,673
1080,,672
1081,,656
1082,,673
1083,,672
1084,,657
1085,,656
1086,,673
1087,,673
1088,,673
1089,,672
1090,,673
1091,,672
1092,,672
1093,,673
1094,,672
1095,,672
1096,,672
1097,,672
1098,,657
1099,,673
1100,,673
1101,1632,
1102,1632,
1103,1633,
1104,1648,
1105,1616,
1106,1616,
1107,1616,
1108,1600,
1109,1696,
1110,1905,
1111,2017,
1112,1937,
1113,1745,
1114,1600,
1115,1536,
1116,1569,
1117,1697,
1118,1793,
1119,1809,
1120,1808,
1121,1776,
1122,1712,
1123,1633,
1124,1536,
1125,1441,
1126,1456,
1127,1520,
1128,1536,
1129,1552,
1130,1521,
1131,1504,
1132,1536,
1133,1729,
1134,2017,
1135,2129,
1136,1920,
1137,1680,
1138,1569,
1139,1617,
1140,1793,
1141,1984,
1142,2017,
1143,1825,
1144,1569,
1145,1376,
1146,1376,
1147,1537,
1148,1776,
1149,1857,
1150,1857,
1151,,0
1152,,672
1153,,657
1154,,673
1155,,672
1156,,673
1157,,672
1158,,673
1159,,672
1160,,673
1161,,672
1162,,672
1163,,657
1164,,673
1165,,673
1166,,672
1167,,656
1168,,672
1169,,672
1170,,672
1171,,657
1172,,672
1173,,673
1174,,672
1175,,672
1176,,672
1177,,657
1178,,672
1179,,673
1180,,657
1181,,656
1182,,657
1183,,657
1184,,656
1185,,656
1186,,656
1187,,656
1188,,656
1189,,656
1190,,657
1191,,640
1192,,656
1193,,657
1194,,640
1195,,657
1196,,657
1197,,640
1198,,656
1199,,640
1200,,641
1201,1696,
1202,1520,
1203,1408,
1204,1377,
1205,1425,
1206,1520,
1207,1729,
1208,2001,
1209,2081,
1210,1937,
1211,1728,
1212,1569,
1213,1504,
1214,1536,
1215,1585,
1216,1664,
1217,1697,
1218,1681,
1219,1648,
1220,1585,
1221,1552,
1222,1536,
1223,1552,
1224,1600,
1225,1600,
1226,1601,
1227,1616,
1228,1744,
1229,1953,
1230,2033,
1231,1905,
1232,1648,
1233,1520,
1234,1536,
1235,1600,
1236,1697,
1237,1745,
1238,1744,
1239,1729,
1240,1648,
1241,1600,
1242,1537,
1243,1553,
1244,1553,
1245,1585,
1246,1632,
1247,1633,
1248,1632,
1249,1697,
1250,1920,
1251,,0
1252,,640
1253,,625
1254,,641
1255,,640
1256,,640
1257,,640
1258,,625
1259,,640
1260,,641
1261,,640
1262,,624
1263,,625
1264,,624
1265,,625
1266,,625
1267,,624
1268,,624
1269,,625
1270,,625
1271,,625
1272,,625
1273,,625
1274,,624
1275,,624
1276,,624
1277,,624
1278,,625
1279,,624
1280,,624
1281,,609
1282,,625
1283,,608
1284,,624
1285,,609
1286,,608
1287,,609
1288,,625
1289,,609
1290,,624
1291,,624
1292,,609
1293,,624
1294,,609
1295,,625
1296,,624
1297,,608
1298,,624
1299,,609
1300,,625
1301,2112,
1302,2048,
1303,1889,
1304,1744,
1305,1649,
1306,1617,
1307,1665,
1308,1728,
1309,1728,
1310,1696,
1311,1649,
1312,1585,
1313,1585,
1314,1584,
1315,1617,
1316,1617,
1317,1648,
1318,1649,
1319,1632,
1320,1601,
1321,1617,
1322,1633,
1323,1633,
1324,1633,
1325,1665,
1326,1841,
1327,2145,
1328,2257,
1329,2080,
1330,1825,
1331,1649,
1332,1600,
1333,1664,
1334,1729,
1335,1761,
1336,1728,
1337,1681,
1338,1633,
1339,1584,
1340,1584,
1341,1616,
1342,1633,
1343,1664,
1344,1633,
1345,1617,
1346,1616,
1347,1585,
1348,1584,
1349,1728,
1350,2033,
1351,,0
1352,,608
1353,,624
1354,,624
1355,,625
1356,,624
1357,,624
1358,,625
1359,,625
1360,,624
1361,,625
1362,,625
1363,,625
1364,,609
1365,,624
1366,,625
1367,,624
1368,,625
1369,,625
1370,,624
1371,,625
1372,,625
1373,,624
1374,,625
1375,,624
1376,,624
1377,,625
1378,,624
1379,,625
1380,,625
1381,,625
1382,,625
1383,,625
1384,,624
1385,,641
1386,,624
1387,,624
1388,,625
1389,,625
1390,,625
1391,,625
1392,,625
1393,,640
1394,,624
1395,,625
1396,,624
1397,,625
1398,,640
1399,,640
1400,,625
1401,2177,
1402,2000,
1403,1729,
1404,1505,
1405,1473,
1406,1568,
1407,1665,
1408,1729,
1409,1696,
1410,1617,
1411,1553,
1412,1520,
1413,1521,
1414,1536,
1415,1616,
1416,1665,
1417,1633,
1418,1600,
1419,1568,
1420,1552,
1421,1553,
1422,1553,
1423,1600,
1424,1841,
1425,2113,
1426,2017,
1427,1825,
1428,1680,
1429,1601,
1430,1584,
1431,1600,
1432,1648,
1433,1632,
1434,1568,
1435,1536,
1436,1568,
1437,1617,
1438,1600,
1439,1569,
1440,1553,
1441,1569,
1442,1552,
1443,1568,
1444,1569,
1445,1569,
1446,1568,
1447,1569,
1448,1616,
1449,1632,
1450,1649,
1451,,0
1452,,640
1453,,625
1454,,625
1455,,641
1456,,625
1457,,640
1458,,625
1459,,624
1460,,625
1461,,641
1462,,640
1463,,641
1464,,624
1465,,640
1466,,625
1467,,625
1468,,624
1469,,624
1470,,625
1471,,640
1472,,625
1473,,640
1474,,624
1475,,641
1476,,640
1477,,625
1478,,641
1479,,624
1480,,640
1481,,625
1482,,641
1483,,624
1484,,641
1485,,641
1486,,641
1487,,641
1488,,641
1489,,640
1490,,640
1491,,640
1492,,640
1493,,640
1494,,640
1495,,640
1496,,640
1497,,641
1498,,641
1499,,640
1500,,640
1501,1713,
1502,1969,
1503,2192,
1504,2144,
1505,1905,
1506,1697,
1507,1616,
1508,1633,
1509,1696,
1510,1745,
1511,1744,
1512,1681,
1513,1600,
1514,1520,
1515,1488,
1516,1537,
1517,1632,
1518,1713,
1519,1760,
1520,1793,
1521,1792,
1522,1760,
1523,1681,
1524,1537,
1525,1505,
1526,1697,
1527,1904,
1528,1905,
1529,1808,
1530,1712,
1531,1649,
1532,1601,
1533,1600,
1534,1633,
1535,1665,
1536,1681,
1537,1649,
1538,1632,
1539,1600,
1540,1569,
1541,1584,
1542,1617,
1543,1665,
1544,1649,
1545,1632,
1546,1600,
1547,1585,
1548,1665,
1549,1873,
1550,2016,
1551,,0
1552,,640
1553,,640
1554,,641
1555,,624
1556,,640
1557,,640
1558,,640
1559,,640
1560,,641
1561,,625
1562,,624
1563,,625
1564,,640
1565,,625
1566,,640
1567,,640
1568,,641
1569,,640
1570,,641
1571,,640
1572,,641
1573,,640
1574,,641
1575,,640
1576,,641
1577,,640
1578,,641
1579,,641
1580,,640
1581,,641
1582,,641
1583,,640
1584,,640
1585,,640
1586,,641
1587,,640
1588,,641
1589,,641
1590,,640
1591,,641
1592,,640
1593,,640
1594,,640
1595,,640
1596,,640
1597,,640
1598,,640
1599,,656
1600,,640
1601,1937,
1602,1745,
1603,1617,
1604,1553,
1605,1585,
1606,1648,
1607,1696,
1608,1697,
1609,1665,
1610,1617,
1611,1601,
1612,1585,
1613,1568,
1614,1585,
1615,1585,
1616,1616,
1617,1633,
1618,1616,
1619,1632,
1620,1633,
1621,1617,
1622,1648,
1623,1793,
1624,1968,
1625,1953,
1626,1824,
1627,1681,
1628,1601,
1629,1584,
1630,1648,
1631,1696,
1632,1728,
1633,1712,
1634,1680,
1635,1664,
1636,1632,
1637,1616,
1638,1632,
1639,1633,
1640,1617,
1641,1632,
1642,1648,
1643,1648,
1644,1632,
1645,1697,
1646,1856,
1647,1968,
1648,1921,
1649,1776,
1650,1633,
1651,,0
1652,,641
1653,,641
1654,,640
1655,,656
1656,,656
1657,,657
1658,,641
1659,,656
1660,,640
1661,,640
1662,,641
1663,,640
1664,,641
1665,,656
1666,,640
1667,,641
1668,,641
1669,,640
1670,,640
1671,,656
1672,,640
1673,,657
1674,,657
1675,,641
1676,,656
1677,,657
1678,,657
1679,,641
1680,,656
1681,,657
1682,,657
1683,,656
1684,,657
1685,,656
1686,,641
1687,,656
1688,,656
1689,,656
1690,,656
1691,,657
1692,,656
1693,,656
1694,,641
1695,,657
1696,,656
1697,,656
1698,,656
1699,,656
1700,,657
1701,1552,
1702,1552,
1703,1664,
1704,1712,
1705,1713,
1706,1665,
1707,1617,
1708,1584,
1709,1585,
1710,1600,
1711,1616,
1712,1617,
1713,1633,
1714,1617,
1715,1648,
1716,1793,
1717,1953,
1718,2000,
1719,1872,
1720,1713,
1721,1601,
1722,1584,
1723,1616,
1724,1680,
1725,1713,
1726,1696,
1727,1681,
1728,1632,
1729,1601,
1730,1600,
1731,1585,
1732,1600,
1733,1633,
1734,1648,
1735,1632,
1736,1633,
1737,1745,
1738,1936,
1739,2080,
1740,2032,
1741,1840,
1742,1664,
1743,1585,
1744,1601,
1745,1665,
1746,1745,
1747,1744,
1748,1712,
1749,1665,
1750,1617,
1751,,0
1752,,657
1753,,656
1754,,657
1755,,657
1756,,640
1757,,640
1758,,641
1759,,657
1760,,640
1761,,657
1762,,656
1763,,641
1764,,656
1765,,657
1766,,641
1767,,656
1768,,657
1769,,656
1770,,657
1771,,656
1772,,656
1773,,657
1774,,657
1775,,657
1776,,657
1777,,656
1778,,656
1779,,657
1780,,657
1781,,657
1782,,656
1783,,657
1784,,656
1785,,657
1786,,640
1787,,656
1788,,656
1789,,656
1790,,657
1791,,657
1792,,657
1793,,657
1794,,656
1795,,657
1796,,656
1797,,657
1798,,657
1799,,656
1800,,656
1801,1601,
1802,1616,
1803,1648,
1804,1633,
1805,1632,
1806,1648,
1807,1697,
1808,1681,
1809,1648,
1810,1712,
1811,1937,
1812,2193,
1813,2160,
1814,1937,
1815,1713,
1816,1601,
1817,1632,
1818,1729,
1819,1792,
1820,1793,
1821,1744,
1822,1665,
1823,1617,
1824,1616,
1825,1601,
1826,1617,
1827,1632,
1828,1649,
1829,1664,
1830,1648,
1831,1665,
1832,1873,
1833,2129,
1834,2176,
1835,1952,
1836,1648,
1837,1504,
1838,1537,
1839,1648,
1840,1760,
1841,1777,
1842,1713,
1843,1664,
1844,1585,
1845,1537,
1846,1537,
1847,1536,
1848,1584,
1849,1601,
1850,1617,
1851,,0
1852,,657
1853,,657
1854,,656
1855,,657
1856,,657
1857,,657
1858,,657
1859,,656
1860,,656
1861,,657
1862,,656
1863,,657
1864,,656
1865,,657
1866,,657
1867,,656
1868,,656
1869,,673
1870,,656
1871,,656
1872,,657
1873,,656
1874,,656
1875,,656
1876,,657
1877,,656
1878,,657
1879,,673
1880,,657
1881,,657
1882,,656
1883,,657
1884,,656
1885,,657
1886,,656
1887,,657
1888,,657
1889,,657
1890,,657
1891,,656
1892,,657
1893,,657
1894,,656
1895,,656
1896,,672
1897,,656
1898,,656
1899,,673
1900,,672
1901,1617,
1902,1712,
1903,2001,
1904,2241,
1905,2192,
1906,1905,
1907,1649,
1908,1536,
1909,1552,
1910,1632,
1911,1729,
1912,1744,
1913,1713,
1914,1632,
1915,1536,
1916,1521,
1917,1537,
1918,1568,
1919,1569,
1920,1600,
1921,1617,
1922,1616,
1923,1601,
1924,1568,
1925,1568,
1926,1680,
1927,2048,
1928,2320,
1929,2257,
1930,1921,
1931,1601,
1932,1472,
1933,1585,
1934,1712,
1935,1776,
1936,1729,
1937,1665,
1938,1616,
1939,1584,
1940,1568,
1941,1568,
1942,1584,
1943,1601,
1944,1601,
1945,1617,
1946,1617,
1947,1632,
1948,1632,
1949,1617,
1950,1601,
1951,,0
1952,,672
1953,,672
1954,,657
1955,,657
1956,,657
1957,,656
1958,,657
1959,,672
1960,,656
1961,,656
1962,,656
1963,,672
1964,,672
1965,,672
1966,,672
1967,,673
1968,,657
1969,,672
1970,,672
1971,,657
1972,,673
1973,,657
1974,,673
1975,,672
1976,,673
1977,,673
1978,,673
1979,,672
1980,,673
1981,,657
1982,,673
1983,,673
1984,,673
1985,,673
1986,,656
1987,,673
1988,,673
1989,,657
1990,,672
1991,,672
1992,,672
1993,,673
1994,,672
1995,,673
1996,,672
1997,,672
1998,,672
1999,,672
2000,,673
2001,1713,
2002,2065,
2003,2369,
2004,2288,
2005,1937,
2006,1649,
2007,1520,
2008,1536,
2009,1649,
2010,1760,
2011,1777,
2012,1713,
2013,1632,
2014,1553,
2015,1536,
2016,1521,
2017,1537,
2018,1552,
2019,1584,
2020,1584,
2021,1601,
2022,1569,
2023,1584,
2024,1776,
2025,2128,
2026,2257,
2027,2049,
2028,1728,
2029,1489,
2030,1425,
2031,1520,
2032,1680,
2033,1776,
2034,1776,
2035,1696,
2036,1664,
2037,1633,
2038,1632,
2039,1648,
2040,1648,
2041,1680,
2042,1744,
2043,1793,
2044,1729,
2045,1649,
2046,1632,
2047,1824,
2048,2193,
2049,2353,
2050,2160,
2051,,0
2052,,672
2053,,657
2054,,673
2055,,656
2056,,672
2057,,673
2058,,673
2059,,672
2060,,672
2061,,672
2062,,657
2063,,672
2064,,672
2065,,673
2066,,672
2067,,657
2068,,673
2069,,673
2070,,673
2071,,673
2072,,673
2073,,673
2074,,673
2075,,672
2076,,672
2077,,673
2078,,673
2079,,672
2080,,673
2081,,672
2082,,673
2083,,672
2084,,673
2085,,672
2086,,673
2087,,673
2088,,672
2089,,672
2090,,672
2091,,673
2092,,673
2093,,672
2094,,673
2095,,673
2096,,673
2097,,673
2098,,672
2099,,673
2100,,672
2101,1777,
2102,1536,
2103,1489,
2104,1600,
2105,1824,
2106,1969,
2107,1969,
2108,1825,
2109,1601,
2110,1441,
2111,1377,
2112,1393,
2113,1425,
2114,1489,
2115,1617,
2116,1729,
2117,1728,
2118,1697,
2119,1857,
2120,2144,
2121,2224,
2122,2033,
2123,1776,
2124,1584,
2125,1521,
2126,1616,
2127,1760,
2128,1777,
2129,1745,
2130,1697,
2131,1600,
2132,1553,
2133,1552,
2134,1537,
2135,1569,
2136,1584,
2137,1617,
2138,1633,
2139,1857,
2140,2257,
2141,2385,
2142,2144,
2143,1760,
2144,1504,
2145,1425,
2146,1505,
2147,1664,
2148,1776,
2149,1760,
2150,1648,
2151,,0
2152,,673
2153,,673
2154,,672
2155,,673
2156,,672
2157,,673
2158,,657
2159,,673
2160,,672
2161,,672
2162,,673
2163,,672
2164,,673
2165,,672
2166,,673
2167,,672
2168,,673
2169,,673
2170,,673
2171,,672
2172,,673
2173,,672
2174,,656
2175,,656
2176,,656
2177,,657
2178,,672
2179,,656
2180,,657
2181,,657
2182,,656
2183,,656
2184,,657
2185,,657
2186,,656
2187,,657
2188,,657
2189,,657
2190,,640
2191,,656
2192,,656
2193,,657
2194,,656
2195,,640
2196,,641
2197,,657
2198,,641
2199,,657
2200,,656
2201,1552,
2202,1504,
2203,1505,
2204,1552,
2205,1600,
2206,1616,
2207,1601,
2208,1616,
2209,1633,
2210,1952,
2211,2385,
2212,2512,
2213,2193,
2214,1809,
2215,1569,
2216,1504,
2217,1585,
2218,1712,
2219,1761,
2220,1729,
2221,1617,
2222,1520,
2223,1441,
2224,1424,
2225,1472,
2226,1536,
2227,1585,
2228,1617,
2229,1648,
2230,1648,
2231,1617,
2232,1601,
2233,1809,
2234,2369,
2235,2720,
2236,2496,
2237,1969,
2238,1584,
2239,1472,
2240,1504,
2241,1649,
2242,1777,
2243,1777,
2244,1680,
2245,1553,
2246,1457,
2247,1441,
2248,1473,
2249,1521,
2250,1569,
2251,,0
2252,,641
2253,,657
2254,,656
2255,,657
2256,,640
2257,,657
2258,,640
2259,,640
2260,,656
2261,,641
2262,,656
2263,,656
2264,,657
2265,,657
2266,,656
2267,,656
2268,,656
2269,,657
2270,,641
2271,,656
2272,,640
2273,,657
2274,,657
2275,,656
2276,,656
2277,,657
2278,,656
2279,,656
2280,,657
2281,,640
2282,,657
2283,,656
2284,,657
2285,,657
2286,,656
2287,,641
2288,,656
2289,,656
2290,,656
2291,,657
2292,,657
2293,,641
2294,,657
2295,,641
2296,,657
2297,,641
2298,,657
2299,,657
2300,,657
2301,1616,
2302,1617,
2303,1600,
2304,1616,
