id,ppg,gsr
926,,640
927,,640
928,,641
929,,641
930,,641
931,,641
932,,641
933,,640
934,,640
935,,625
936,,641
937,,641
938,,641
939,,640
940,,641
941,,640
942,,640
943,,640
944,,640
945,,625
946,,641
947,,625
948,,641
949,,640
950,,640
951,672,
952,721,
953,720,
954,705,
955,705,
956,704,
957,704,
958,704,
959,705,
960,705,
961,721,
962,705,
963,705,
964,720,
965,705,
966,704,
967,720,
968,704,
969,704,
970,705,
971,704,
972,704,
973,705,
974,704,
975,704,
976,705,
977,721,
978,721,
979,720,
980,720,
981,705,
982,721,
983,721,
984,705,
985,705,
986,704,
987,720,
988,720,
989,720,
990,721,
991,720,
992,704,
993,704,
994,720,
995,704,
996,705,
997,705,
998,705,
999,720,
1000,704,
1001,,0
1002,,641
1003,,640
1004,,641
1005,,640
1006,,640
1007,,640
1008,,641
1009,,641
1010,,640
1011,,640
1012,,641
1013,,641
1014,,640
1015,,640
1016,,640
1017,,640
1018,,641
1019,,640
1020,,640
1021,,641
1022,,640
1023,,640
1024,,640
1025,,640
1026,,641
1027,,640
1028,,641
1029,,640
1030,,640
1031,,624
1032,,641
1033,,640
1034,,640
1035,,640
1036,,641
1037,,641
1038,,641
1039,,625
1040,,625
1041,,640
1042,,641
1043,,641
1044,,640
1045,,641
1046,,641
1047,,641
1048,,641
1049,,641
1050,,640
1051,673,
1052,721,
1053,705,
1054,704,
1055,704,
1056,720,
1057,721,
1058,705,
1059,704,
1060,720,
1061,720,
1062,720,
1063,720,
1064,720,
1065,720,
1066,705,
1067,720,
1068,704,
1069,705,
1070,704,
1071,704,
1072,705,
1073,704,
1074,720,
1075,704,
1076,721,
1077,720,
1078,720,
1079,721,
1080,705,
1081,705,
1082,720,
1083,705,
1084,704,
1085,704,
1086,705,
1087,705,
1088,704,
1089,720,
1090,704,
1091,705,
1092,704,
1093,705,
1094,721,
1095,705,
1096,721,
1097,705,
1098,705,
1099,720,
1100,704,
1101,,0
1102,,641
1103,,625
1104,,640
1105,,641
1106,,641
1107,,641
1108,,625
1109,,641
1110,,640
1111,,640
1112,,640
1113,,641
1114,,641
1115,,640
1116,,641
1117,,640
1118,,641
1119,,640
1120,,641
1121,,641
1122,,640
1123,,640
1124,,640
1125,,641
1126,,641
1127,,640
1128,,640
1129,,640
1130,,640
1131,,640
1132,,641
1133,,640
1134,,640
1135,,640
1136,,641
1137,,625
1138,,641
1139,,625
1140,,640
1141,,641
1142,,640
1143,,640
1144,,640
1145,,640
1146,,640
1147,,640
1148,,641
1149,,624
1150,,641
1151,673,
1152,720,
1153,705,
1154,721,
1155,720,
1156,720,
1157,720,
1158,705,
1159,720,
1160,721,
1161,720,
1162,721,
1163,704,
1164,721,
1165,720,
1166,720,
1167,720,
1168,720,
1169,720,
1170,704,
1171,705,
1172,704,
1173,720,
1174,721,
1175,721,
1176,704,
1177,721,
1178,721,
1179,721,
1180,720,
1181,720,
1182,720,
1183,704,
1184,720,
1185,720,
1186,705,
1187,720,
1188,705,
1189,705,
1190,705,
1191,705,
1192,720,
1193,721,
1194,721,
1195,721,
1196,720,
1197,720,
1198,720,
1199,721,
1200,721,
1201,,0
1202,,641
1203,,625
1204,,641
1205,,625
1206,,641
1207,,641
1208,,641
1209,,641
1210,,641
1211,,640
1212,,624
1213,,640
1214,,641
1215,,641
1216,,641
1217,,640
1218,,641
1219,,641
1220,,624
1221,,640
1222,,640
1223,,641
1224,,640
1225,,640
1226,,641
1227,,640
1228,,641
1229,,641
1230,,641
1231,,641
1232,,640
1233,,641
1234,,640
1235,,640
1236,,640
1237,,641
1238,,640
1239,,641
1240,,640
1241,,640
1242,,640
1243,,640
1244,,641
1245,,640
1246,,640
1247,,625
1248,,624
1249,,640
1250,,641
1251,672,
1252,721,
1253,705,
1254,720,
1255,720,
1256,721,
1257,720,
1258,720,
1259,704,
1260,720,
1261,721,
1262,705,
1263,705,
1264,705,
1265,720,
1266,705,
1267,705,
1268,705,
1269,705,
1270,720,
1271,721,
1272,705,
1273,720,
1274,720,
1275,720,
1276,721,
1277,721,
1278,720,
1279,720,
1280,720,
1281,721,
1282,720,
1283,720,
1284,720,
1285,720,
1286,721,
1287,720,
1288,720,
1289,721,
1290,721,
1291,721,
1292,720,
1293,721,
1294,721,
1295,720,
1296,705,
1297,720,
1298,705,
1299,705,
1300,705,
1301,,0
1302,,641
1303,,640
1304,,641
1305,,641
1306,,641
1307,,641
1308,,640
1309,,640
1310,,624
1311,,641
1312,,641
1313,,641
1314,,624
1315,,625
1316,,641
1317,,625
1318,,625
1319,,624
1320,,624
1321,,640
1322,,625
1323,,624
1324,,641
1325,,640
1326,,641
1327,,641
1328,,624
1329,,625
1330,,640
1331,,641
1332,,640
1333,,640
1334,,625
1335,,641
1336,,640
1337,,640
1338,,641
1339,,624
1340,,640
1341,,641
1342,,640
1343,,640
1344,,640
1345,,641
1346,,640
1347,,641
1348,,624
1349,,625
1350,,625
1351,673,
1352,720,
1353,720,
1354,705,
1355,720,
1356,721,
1357,721,
1358,704,
1359,704,
1360,705,
1361,721,
1362,721,
1363,705,
1364,704,
1365,705,
1366,705,
1367,720,
1368,704,
1369,705,
1370,704,
1371,704,
1372,705,
1373,704,
1374,720,
1375,721,
1376,721,
1377,720,
1378,720,
1379,705,
1380,720,
1381,721,
1382,720,
1383,720,
1384,721,
1385,720,
1386,721,
1387,720,
1388,720,
1389,720,
1390,720,
1391,721,
1392,720,
1393,704,
1394,720,
1395,721,
1396,720,
1397,720,
1398,720,
1399,720,
1400,721,
1401,,0
1402,,624
1403,,641
1404,,641
1405,,640
1406,,640
1407,,640
1408,,624
1409,,640
1410,,640
1411,,641
1412,,640
1413,,640
1414,,641
1415,,641
1416,,640
1417,,641
1418,,625
1419,,625
1420,,640
1421,,641
1422,,640
1423,,625
1424,,625
1425,,625
1426,,640
1427,,641
1428,,624
1429,,641
1430,,641
1431,,641
1432,,640
1433,,640
1434,,640
1435,,641
1436,,624
1437,,625
1438,,625
1439,,641
1440,,641
1441,,641
1442,,625
1443,,625
1444,,641
1445,,641
1446,,641
1447,,641
1448,,640
1449,,641
1450,,640
1451,672,
1452,721,
1453,705,
1454,720,
1455,704,
1456,720,
1457,720,
1458,704,
1459,704,
1460,705,
1461,721,
1462,705,
1463,704,
1464,720,
1465,721,
1466,720,
1467,721,
1468,705,
1469,721,
1470,720,
1471,720,
1472,720,
1473,705,
1474,705,
1475,721,
1476,720,
1477,720,
1478,705,
1479,720,
1480,720,
1481,721,
1482,705,
1483,720,
1484,721,
1485,705,
1486,721,
1487,721,
1488,704,
1489,721,
1490,705,
1491,721,
1492,720,
1493,720,
1494,705,
1495,705,
1496,720,
1497,721,
1498,721,
1499,720,
1500,720,
1501,,0
1502,,640
1503,,640
1504,,640
1505,,625
1506,,625
1507,,640
1508,,625
1509,,625
1510,,625
1511,,640
1512,,641
1513,,640
1514,,641
1515,,641
1516,,641
1517,,640
1518,,641
1519,,641
1520,,641
1521,,640
1522,,641
1523,,640
1524,,641
1525,,625
1526,,641
1527,,640
1528,,624
1529,,625
1530,,641
1531,,641
1532,,641
1533,,641
1534,,641
1535,,641
1536,,640
1537,,640
1538,,641
1539,,641
1540,,641
1541,,656
1542,,640
1543,,640
1544,,657
1545,,640
1546,,640
1547,,640
1548,,641
1549,,641
1550,,641
1551,672,
1552,720,
1553,720,
1554,721,
1555,721,
1556,720,
1557,705,
1558,721,
1559,705,
1560,705,
1561,705,
1562,721,
1563,720,
1564,721,
1565,720,
1566,721,
1567,721,
1568,705,
1569,721,
1570,720,
1571,720,
1572,720,
1573,705,
1574,720,
1575,705,
1576,720,
1577,721,
1578,721,
1579,721,
1580,720,
1581,721,
1582,721,
1583,720,
1584,720,
1585,705,
1586,720,
1587,720,
1588,720,
1589,720,
1590,721,
1591,720,
1592,721,
1593,720,
1594,720,
1595,720,
1596,720,
1597,705,
1598,720,
1599,721,
1600,721,
1601,,0
1602,,640
1603,,640
1604,,640
1605,,641
1606,,640
1607,,641
1608,,640
1609,,640
1610,,640
1611,,640
1612,,640
1613,,641
1614,,640
1615,,640
1616,,641
1617,,641
1618,,640
1619,,640
1620,,657
1621,,641
1622,,641
1623,,640
1624,,640
1625,,640
1626,,640
1627,,641
1628,,640
1629,,640
1630,,640
1631,,640
1632,,640
1633,,641
1634,,641
1635,,640
1636,,641
1637,,641
1638,,640
1639,,640
1640,,640
1641,,641
1642,,640
1643,,624
1644,,641
1645,,640
1646,,640
1647,,641
1648,,641
1649,,640
1650,,640
1651,688,
1652,721,
1653,720,
1654,720,
1655,721,
1656,721,
1657,720,
1658,704,
1659,721,
1660,704,
1661,720,
1662,720,
1663,721,
1664,720,
1665,704,
1666,720,
1667,705,
1668,720,
1669,720,
1670,720,
1671,721,
1672,705,
1673,721,
1674,720,
1675,704,
1676,720,
1677,720,
1678,720,
1679,704,
1680,704,
1681,720,
1682,721,
1683,720,
1684,720,
1685,720,
1686,721,
1687,705,
1688,721,
1689,720,
1690,721,
1691,721,
1692,720,
1693,705,
1694,705,
1695,705,
1696,705,
1697,720,
1698,704,
1699,704,
1700,704,
1701,,0
1702,,641
1703,,640
1704,,640
1705,,640
1706,,656
1707,,641
1708,,640
1709,,640
1710,,641
1711,,640
1712,,640
1713,,641
1714,,640
1715,,640
1716,,656
1717,,641
1718,,641
1719,,656
1720,,625
1721,,640
1722,,641
1723,,640
1724,,640
1725,,640
1726,,641
1727,,641
1728,,640
1729,,640
1730,,625
1731,,640
1732,,641
1733,,641
1734,,641
1735,,641
1736,,641
1737,,641
1738,,640
1739,,641
1740,,640
1741,,640
1742,,641
1743,,640
1744,,641
1745,,641
1746,,640
1747,,640
1748,,641
1749,,641
1750,,640
1751,673,
1752,721,
1753,720,
1754,720,
1755,720,
1756,721,
1757,720,
1758,720,
1759,720,
1760,720,
1761,721,
1762,720,
1763,720,
1764,704,
1765,720,
1766,720,
1767,720,
1768,721,
1769,721,
1770,720,
1771,720,
1772,705,
1773,705,
1774,721,
1775,705,
1776,705,
1777,705,
1778,704,
1779,720,
1780,705,
1781,720,
1782,705,
1783,704,
1784,704,
1785,721,
1786,720,
1787,720,
1788,720,
1789,721,
1790,721,
1791,705,
1792,721,
1793,720,
1794,705,
1795,704,
1796,704,
1797,721,
1798,705,
1799,720,
1800,721,
1801,,0
1802,,641
1803,,640
1804,,641
1805,,641
1806,,640
1807,,641
1808,,641
1809,,641
1810,,640
1811,,641
1812,,640
1813,,640
1814,,640
1815,,641
1816,,641
1817,,640
1818,,641
1819,,640
1820,,640
1821,,641
1822,,641
1823,,640
1824,,641
1825,,641
1826,,641
1827,,640
1828,,640
1829,,640
1830,,640
1831,,641
1832,,641
1833,,641
1834,,640
1835,,640
1836,,640
1837,,640
1838,,640
1839,,640
1840,,640
1841,,640
1842,,625
1843,,641
1844,,641
1845,,641
1846,,640
1847,,641
1848,,641
1849,,641
1850,,641
1851,672,
1852,720,
1853,720,
1854,720,
1855,720,
1856,720,
1857,721,
1858,720,
1859,704,
1860,705,
1861,705,
1862,704,
1863,705,
1864,721,
1865,720,
1866,720,
1867,720,
1868,721,
1869,721,
1870,720,
1871,721,
1872,720,
1873,705,
1874,720,
1875,720,
1876,721,
1877,720,
1878,705,
1879,720,
1880,705,
1881,704,
1882,720,
1883,720,
1884,720,
1885,705,
1886,705,
1887,705,
1888,705,
1889,705,
1890,705,
1891,721,
1892,720,
1893,720,
1894,721,
1895,721,
1896,721,
1897,721,
1898,720,
1899,720,
1900,704,
1901,,0
1902,,641
1903,,640
1904,,641
1905,,640
1906,,641
1907,,641
1908,,641
1909,,640
1910,,625
1911,,640
1912,,641
1913,,641
1914,,641
1915,,641
1916,,640
1917,,640
1918,,641
1919,,641
1920,,640
1921,,641
1922,,640
1923,,640
1924,,641
1925,,641
1926,,640
1927,,641
1928,,640
1929,,641
1930,,641
1931,,640
1932,,624
1933,,641
1934,,641
1935,,641
1936,,640
1937,,641
1938,,640
1939,,641
1940,,640
1941,,640
1942,,641
1943,,641
1944,,641
1945,,625
1946,,640
1947,,641
1948,,641
1949,,640
1950,,641
1951,673,
1952,720,
1953,721,
1954,720,
1955,705,
1956,705,
1957,704,
1958,704,
1959,705,
1960,705,
1961,705,
1962,721,
1963,705,
1964,720,
1965,720,
1966,705,
1967,720,
1968,720,
1969,720,
1970,721,
1971,720,
1972,721,
1973,720,
1974,721,
1975,705,
1976,720,
1977,720,
1978,721,
1979,721,
1980,721,
1981,704,
1982,704,
1983,704,
1984,704,
1985,704,
1986,720,
1987,704,
1988,720,
1989,705,
1990,720,
1991,720,
1992,705,
1993,720,
1994,704,
1995,720,
1996,720,
1997,720,
1998,720,
1999,720,
2000,721,
2001,,0
2002,,641
2003,,641
2004,,641
2005,,641
2006,,641
2007,,640
2008,,641
2009,,641
2010,,641
2011,,640
2012,,641
2013,,640
2014,,641
2015,,641
2016,,656
2017,,640
2018,,641
2019,,641
2020,,640
2021,,640
2022,,641
2023,,640
2024,,641
2025,,641
2026,,641
2027,,640
2028,,641
2029,,640
2030,,640
2031,,641
2032,,641
2033,,641
2034,,640
2035,,640
2036,,640
2037,,640
2038,,641
2039,,641
2040,,640
2041,,640
2042,,640
2043,,641
2044,,640
2045,,624
2046,,641
2047,,640
2048,,641
2049,,641
2050,,641
2051,689,
2052,720,
2053,704,
2054,705,
2055,705,
2056,720,
2057,705,
2058,704,
2059,705,
2060,704,
2061,720,
2062,705,
2063,704,
2064,720,
2065,705,
2066,705,
2067,720,
2068,720,
2069,721,
2070,704,
2071,721,
2072,721,
2073,705,
2074,704,
2075,705,
2076,705,
2077,720,
2078,704,
2079,720,
2080,705,
2081,720,
2082,720,
2083,721,
2084,721,
2085,721,
2086,704,
2087,705,
2088,720,
2089,720,
2090,721,
2091,720,
2092,721,
2093,720,
2094,720,
2095,720,
2096,721,
2097,721,
2098,705,
2099,720,
2100,704,
2101,,0
2102,,641
2103,,641
2104,,640
2105,,641
2106,,641
2107,,640
2108,,641
2109,,656
2110,,641
2111,,641
2112,,641
2113,,640
2114,,641
2115,,640
2116,,656
2117,,641
2118,,624
2119,,641
2120,,640
2121,,641
2122,,640
2123,,625
2124,,640
2125,,624
2126,,641
2127,,641
2128,,640
2129,,641
2130,,657
2131,,641
2132,,641
2133,,640
2134,,640
2135,,641
2136,,640
2137,,641
2138,,641
2139,,640
2140,,641
2141,,641
2142,,641
2143,,641
2144,,640
2145,,641
2146,,640
2147,,640
2148,,640
2149,,641
2150,,640
2151,673,
2152,721,
2153,720,
2154,721,
2155,720,
2156,721,
2157,720,
2158,704,
2159,721,
2160,721,
2161,721,
2162,720,
2163,721,
2164,720,
2165,720,
2166,705,
2167,720,
2168,705,
2169,721,
2170,720,
2171,720,
2172,705,
2173,705,
2174,720,
2175,704,
2176,721,
2177,721,
2178,721,
2179,720,
2180,720,
2181,721,
2182,720,
2183,721,
2184,720,
2185,721,
2186,721,
2187,705,
2188,705,
2189,721,
2190,720,
2191,705,
2192,720,
2193,720,
2194,720,
2195,720,
2196,720,
2197,721,
2198,705,
2199,705,
2200,720,
2201,,0
2202,,625
2203,,641
2204,,640
2205,,640
2206,,641
2207,,625
2208,,624
2209,,624
2210,,624
2211,,624
2212,,624
2213,,641
2214,,625
2215,,641
2216,,657
2217,,641
2218,,641
2219,,641
2220,,640
2221,,641
2222,,640
2223,,640
2224,,625
2225,,640
2226,,641
2227,,625
2228,,640
2229,,641
2230,,641
2231,,640
2232,,640
2233,,641
2234,,641
2235,,641
2236,,641
2237,,641
2238,,640
2239,,641
2240,,640
2241,,624
2242,,625
2243,,640
2244,,641
2245,,640
2246,,641
2247,,641
2248,,641
2249,,641
2250,,641
2251,672,
2252,721,
2253,704,
2254,720,
2255,720,
2256,720,
2257,705,
2258,704,
2259,705,
2260,704,
2261,704,
2262,704,
2263,704,
2264,705,
2265,704,
2266,704,
2267,720,
2268,720,
2269,721,
2270,720,
2271,720,
2272,720,
2273,721,
2274,705,
2275,705,
2276,721,
2277,705,
2278,705,
2279,705,
2280,720,
2281,705,
2282,721,
2283,721,
2284,720,
2285,721,
2286,704,
2287,705,
2288,720,
2289,720,
2290,704,
2291,704,
2292,705,
2293,705,
2294,704,
2295,720,
2296,721,
2297,705,
2298,704,
2299,720,
2300,705,
2301,,0
2302,,641
2303,,624
2304,,624
2305,,624
2306,,624
2307,,624
2308,,640
2309,,641
2310,,625
2311,,641
2312,,625
2313,,640
2314,,641
2315,,640
2316,,640
2317,,625
2318,,625
2319,,640
2320,,624
2321,,640
2322,,624
2323,,641
2324,,640
2325,,640
2326,,640
2327,,641
2328,,640
2329,,640
2330,,640
2331,,624
2332,,640
2333,,640
2334,,640
2335,,641
2336,,640
2337,,624
2338,,625
2339,,625
2340,,625
2341,,640
2342,,641
2343,,641
2344,,641
2345,,641
2346,,641
2347,,640
2348,,640
2349,,640
2350,,640
2351,672,
2352,720,
2353,720,
2354,704,
2355,705,
2356,705,
2357,704,
2358,704,
2359,705,
2360,705,
2361,704,
2362,705,
2363,705,
2364,704,
2365,720,
2366,720,
2367,720,
2368,705,
2369,704,
2370,705,
2371,704,
2372,705,
2373,720,
2374,720,
2375,705,
2376,720,
2377,720,
2378,704,
2379,705,
2380,705,
2381,721,
2382,704,
2383,704,
2384,704,
2385,704,
2386,720,
2387,705,
2388,704,
2389,705,
2390,704,
2391,720,
2392,704,
2393,705,
2394,705,
2395,704,
2396,705,
2397,720,
2398,704,
2399,705,
2400,705,
2401,,0
2402,,641
2403,,641
2404,,641
2405,,625
2406,,625
2407,,625
2408,,640
2409,,624
2410,,640
2411,,640
2412,,640
2413,,640
2414,,625
2415,,640
2416,,640
2417,,625
2418,,625
2419,,625
2420,,625
2421,,624
2422,,624
2423,,641
2424,,640
2425,,640
2426,,640
2427,,640
2428,,625
2429,,625
2430,,624
2431,,624
2432,,625
2433,,624
2434,,624
2435,,641
2436,,641
2437,,640
2438,,641
2439,,641
2440,,624
2441,,625
2442,,625
2443,,625
2444,,641
2445,,641
2446,,640
2447,,640
2448,,641
2449,,625
2450,,624
2451,672,
2452,721,
2453,705,
2454,721,
2455,704,
2456,720,
2457,705,
2458,720,
2459,721,
2460,705,
2461,704,
2462,704,
2463,720,
2464,721,
2465,721,
2466,721,
2467,705,
2468,704,
2469,705,
2470,705,
2471,704,
2472,704,
2473,704,
2474,720,
2475,720,
2476,721,
2477,704,
2478,705,
2479,705,
2480,705,
2481,721,
2482,704,
2483,704,
2484,705,
2485,705,
2486,705,
2487,705,
2488,704,
2489,705,
2490,705,
2491,705,
2492,705,
2493,705,
2494,704,
2495,704,
2496,720,
